This list contains all games supported by FB Alpha.

5033 games supported in total; X = excluded from build; D = included in debug build only; NW = not working

  name		  status  full name						  parent	  year	  company	  hardware	  remarks
+---------------+-------+-------------------------------------------------------+---------------+-------+---------------+---------------+---------------------------------------+
| gauntlet2pj2	|  	| Gauntlet (2 Players, Japanese rev 2)			| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntlet2pj	|  	| Gauntlet (2 Players, Japanese, rev 5)			| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntlet2pr3	|  	| Gauntlet (2 Players, rev 3)				| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntlet2p	|  	| Gauntlet (2 Players, rev 6)				| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntletg	|  	| Gauntlet (German, rev 10)				| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntletgr3	|  	| Gauntlet (German, rev 3)				| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntletgr6	|  	| Gauntlet (German, rev 6)				| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntletgr8	|  	| Gauntlet (German, rev 8)				| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| g_gauntj	| D NW	| Gauntlet (Japan) (En,Ja)				| g_gaunt	| 1994	| Sega License	| Megadrive	| 					|
| gauntletj12	|  	| Gauntlet (Japanese, rev 12)				| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntletj	|  	| Gauntlet (Japanese, rev 13)				| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntletr1	|  	| Gauntlet (rev 1)					| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntlet	|  	| Gauntlet (rev 14)					| 		| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntletr2	|  	| Gauntlet (rev 2)					| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntletr4	|  	| Gauntlet (rev 4)					| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntletr5	|  	| Gauntlet (rev 5)					| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntletr7	|  	| Gauntlet (rev 7)					| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntletr9	|  	| Gauntlet (rev 9)					| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gauntlets	|  	| Gauntlet (Spanish, rev 15)				| gauntlet	| 1985	| Atari Games	| Atari Gauntlet| 					|
| gaunt2	|  	| Gauntlet II						| 		| 1986	| Atari Games	| Atari Gauntlet| 					|
| gaunt22pg	|  	| Gauntlet II (2 Players, German)			| gaunt2	| 1986	| Atari Games	| Atari Gauntlet| 					|
| gaunt22p1	|  	| Gauntlet II (2 Players, rev 1)			| gaunt2	| 1986	| Atari Games	| Atari Gauntlet| 					|
| gaunt22p	|  	| Gauntlet II (2 Players, rev 2)			| gaunt2	| 1986	| Atari Games	| Atari Gauntlet| 					|
| gaunt2g	|  	| Gauntlet II (German)					| gaunt2	| 1986	| Atari Games	| Atari Gauntlet| 					|
| g_gaunto	| D NW	| Gauntlet IV (USA, Europe) (En,Ja) (August 1993)	| g_gaunt	| 1994	| Sega License	| Megadrive	| 					|
| g_gaunt	| D NW	| Gauntlet IV (USA, Europe) (En,Ja) (September 1993)	| 		| 1994	| Sega License	| Megadrive	| 					|
| g_gemfir	|  	| Gemfire (USA)						| 		| 1900	| Koei		| Megadrive	| 					|
| gemini	|  	| Gemini Wing						| 		| 1987	| Tecmo		| Miscellaneous	| 					|
| g_genera	| D NW	| General Chaos (USA, Europe)				| 		| 1900	| Electronic Art| Megadrive	| 					|
| g_gener1	| D NW	| General Chaos Daikonsen (Japan)			| g_genera	| 1900	| Electronic Art| Megadrive	| 					|
| g_genelo	| D NW	| Generations Lost (USA, Europe)			| 		| 1900	| Sega License	| Megadrive	| 					|
| g_genghi	|  	| Genghis Khan II - Clan of the Gray Wolf (USA)		| 		| 1900	| Koei		| Megadrive	| 					|
| genix		|  	| Genix Family						| 		| 1994	| NIX		| Miscellaneous	| 					|
| gensitou	|  	| Genshi-Tou 1930's (Japan)				| prehisle	| 1989	| SNK		| Prehistoric Is| 					|
| g_george	| D NW	| George Foreman's KO Boxing (Europe)			| 		| 1900	| Sega License	| Megadrive	| 					|
| g_georg1	| D NW	| George Foreman's KO Boxing (USA)			| g_george	| 1900	| Sega License	| Megadrive	| 					|
| geostorm	|  	| Geostorm (Japan)					| gunforc2	| 1994	| Irem		| M92		| Imperfect sound and graphics		|
| gtstarb1	|  	| Get Star (bootleg, set 1)				| getstar	| 1986	| Taito		| Early Toaplan	| 					|
| gtstarb2	|  	| Get Star (bootleg, set 2)				| getstar	| 1986	| Taito		| Early Toaplan	| 					|
| ghostbi	| D	| Ghost Busters (Intro demo)				| 		| 2009	| Demo		| Neo Geo	| 					|
| gpilots	|  	| Ghost Pilots (set 1)					| 		| 1991	| SNK		| Neo Geo	| 					|
| gpilotsh	|  	| Ghost Pilots (set 2)					| gpilots	| 1991	| SNK		| Neo Geo	| 					|
| g_ghost1	| D NW	| Ghostbusters (World)					| g_ghostb	| 1900	| Sega License	| Megadrive	| 					|
| g_ghostb	| D NW	| Ghostbusters (World) (v1.1)				| 		| 1900	| Sega License	| Megadrive	| 					|
| ghostlop	|  	| Ghostlop (prototype)					| 		| 1996	| Data East Corp| Neo Geo	| 					|
| gmgalax	|  	| Ghostmuncher Galaxian (bootleg)			| 		| 1981	| LAX		| Galaxian	| 					|
| gngbl		|  	| Ghosts'n Goblins (bootleg with Cross)			| gng		| 1985	| bootleg	| Miscellaneous	| 					|
| gngblita	|  	| Ghosts'n Goblins (Italian bootleg, harder)		| gng		| 1985	| bootleg	| Miscellaneous	| 					|
| gngt		|  	| Ghosts'n Goblins (US)					| gng		| 1985	| Capcom (Taito | Miscellaneous	| 					|
| gngc		|  	| Ghosts'n Goblins (World Revision C)			| gng		| 1985	| Capcom	| Miscellaneous	| 					|
| gng		|  	| Ghosts'n Goblins (World? set 1)			| 		| 1985	| Capcom	| Miscellaneous	| 					|
| gnga		|  	| Ghosts'n Goblins (World? set 2)			| gng		| 1985	| Capcom	| Miscellaneous	| 					|
| g_ghoul1	| D NW	| Ghouls 'n Ghosts (USA, Europe)			| g_ghouls	| 1989	| Sega License	| Megadrive	| 					|
| g_ghouls	| D NW	| Ghouls 'n Ghosts (USA, Europe) (Rev A)		| 		| 1989	| Sega License	| Megadrive	| 					|
| ghoulsu	|  	| Ghouls'n Ghosts (US)					| ghouls	| 1988	| Capcom	| CPS1		| 					|
| ghouls	|  	| Ghouls'n Ghosts (World)				| 		| 1988	| Capcom	| CPS1		| 					|
| gigawinga	|  	| Giga Wing (990222 Asia)				| gigawing	| 1999	| Capcom	| CPS2		| 					|
| gigawingb	|  	| Giga Wing (990222 Brazil)				| gigawing	| 1999	| Capcom	| CPS2		| 					|
| gigawingh	|  	| Giga Wing (990222 Hispanic)				| gigawing	| 1999	| Capcom	| CPS2		| 					|
| gigawingd	|  	| Giga Wing (990222 USA Phoenix Edition)		| gigawing	| 1999	| bootleg	| CPS2		| 					|
| gigawing	|  	| Giga Wing (990222 USA)				| 		| 1999	| Capcom	| CPS2		| 					|
| gigawingjd	|  	| Giga Wing (990223 Japan Phoenix Edition)		| gigawing	| 1999	| bootleg	| CPS2		| 					|
| gigawingj	|  	| Giga Wing (990223 Japan)				| gigawing	| 1999	| Capcom	| CPS2		| 					|
| gigandes	|  	| Gigandes						| 		| 1989	| East Technolog| Taito-X	| 					|
| gigandesj	|  	| Gigandes (Japan)					| gigandes	| 1989	| East Technolog| Taito-X	| 					|
| ginganin	|  	| Ginga NinkyouDen (set 1)				| 		| 1987	| Jaleco	| Miscellaneous	| Incomplete sound			|
| ginganina	|  	| Ginga NinkyouDen (set 2)				| ginganin	| 1987	| Jaleco	| Miscellaneous	| Incomplete sound			|
| gteikoku	|  	| Gingateikoku No Gyakushu				| uniwars	| 1980	| Irem		| Galaxian	| 					|
| gteikokb	|  	| Gingateikoku No Gyakushu (bootleg set 1)		| uniwars	| 1980	| bootleg	| Galaxian	| 					|
| gteikob2	|  	| Gingateikoku No Gyakushu (bootleg set 2)		| uniwars	| 1980	| bootleg	| Galaxian	| 					|
| g_global	| D NW	| Global Gladiators (Europe)				| 		| 1994	| Sega License	| Megadrive	| 					|
| goalx3	|  	| Goal! Goal! Goal!					| 		| 1995	| Visco		| Neo Geo	| 					|
| g_gods	| D NW	| Gods (Europe)						| 		| 1900	| Sega License	| Megadrive	| 					|
| g_godsj	| D NW	| Gods (Japan)						| g_gods	| 	| Sega License	| Megadrive	| 					|
| g_godsu	| D NW	| Gods (USA)						| g_gods	| 1900	| Sega License	| Megadrive	| 					|
| g_godsub	| D NW	| Gods (USA) (Beta)					| g_gods	| 1900	| Sega License	| Megadrive	| 					|
| g_golden	| D NW	| Golden 10-in-1 (bad dump)				| 		| 	| Sega License	| Megadrive	| 					|
| g_golde1	| D NW	| Golden 10-in-1 (Unl) [!]				| g_golden	| 	| Sega License	| Megadrive	| 					|
| goldnaxe1	|  	| Golden Axe (set 1, World, FD1094 317-0110)		| goldnaxe	| 1989	| Sega		| System 16B	| 					|
| goldnaxe2	|  	| Golden Axe (set 2, US, 8751 317-0112)			| goldnaxe	| 1989	| Sega		| System 16B	| 					|
| goldnaxe3	|  	| Golden Axe (set 3, World, FD1094 317-0120)		| goldnaxe	| 1989	| Sega		| System 16B	| 					|
| goldnaxej	|  	| Golden Axe (set 4, Japan, FD1094 317-0121)		| goldnaxe	| 1989	| Sega		| System 16B	| 					|
| goldnaxeu	|  	| Golden Axe (set 5, US, FD1094 317-0122)		| goldnaxe	| 1989	| Sega		| System 16B	| 					|
| goldnaxe	|  	| Golden Axe (set 6, US, 8751 317-123A)			| 		| 1989	| Sega		| System 16B	| 					|
| g_gaxea	|  	| Golden Axe (World)					| g_gaxe	| 1900	| Sega License	| Megadrive	| 					|
| g_gaxe	|  	| Golden Axe (World) (v1.1)				| 		| 1900	| Sega License	| Megadrive	| 					|
| g_gaxe2	|  	| Golden Axe II (World)					| 		| 1900	| Sega License	| Megadrive	| 					|
| g_gaxe2b	|  	| Golden Axe II (World) (Beta)				| g_gaxe2	| 1900	| Sega License	| Megadrive	| 					|
| g_gaxe3	|  	| Golden Axe III (Japan)				| 		| 1900	| Sega License	| Megadrive	| 					|
| imsorryj	|  	| Gonbee no I'm Sorry (315-5110, Japan)			| imsorry	| 1985	| Coreland / Seg| System 1	| 					|
| gondo		|  	| Gondomania (US)					| 		| 1987	| Data East USA	| hardware	| 					|
| g_goofys	| D NW	| Goofy's Hysterical History Tour (USA)			| 		| 1900	| Sega License	| Megadrive	| 					|
| gorkans	|  	| Gorkans						| mrtnt		| 1983	| Techstar	| Pac-man	| 					|
| gotcha	|  	| Got-cha Mini Game Festival				| 		| 1997	| Dongsung	| Miscellaneous	| 					|
| plegends	|  	| Gouketsuji Gaiden Legends (USA, ver. 95/06/20)	| 		| 1995	| Atlus / KM Int| Cave		| 					|
| plegendsj	|  	| Gouketsuji Gaiden Saikyou Densetsu (Japan, ver. 95/06/| plegends	| 1995	| Atlus		| Cave		| 					|
| powerinsj	|  	| Gouketsuji Ichizoku (Japan)				| powerins	| 1993	| Atlus		| Miscellaneous	| 					|
| g_gouket	| D NW	| Gouketsuji Ichizoku (Japan)				| 		| 1900	| Sega License	| Megadrive	| 					|
| pwrinst2j	|  	| Gouketsuji Ichizoku 2 (Japan, ver. 94/04/08)		| pwrinst2	| 1994	| Atlus		| Cave		| 					|
| gprider1	|  	| GP Rider (set 1, US, FD1094 317-0162)			| gprider	| 1990	| Sega		| X-Board	| 					|
| gprider	|  	| GP Rider (set 2, World, FD1094 317-0163)		| 		| 1990	| Sega		| X-Board	| 					|
| gradius2	|  	| Gradius II - GOFER no Yabou (Japan New ver.)		| vulcan	| 1988	| Konami	| GX785		| 					|
| gradius2a	|  	| Gradius II - GOFER no Yabou (Japan Old ver.)		| vulcan	| 1988	| Konami	| GX785		| 					|
| gradius2b	|  	| Gradius II - GOFER no Yabou (Japan Older ver.)	| vulcan	| 1988	| Konami	| GX785		| 					|
| gradius3a	|  	| Gradius III (Asia)					| gradius3	| 1989	| Konami	| GX945		| 					|
| gradius3	|  	| Gradius III (Japan)					| 		| 1989	| Konami	| GX945		| 					|
| gradius3e	|  	| Gradius III (World)					| gradius3	| 1989	| Konami	| GX945		| 					|
| g_grana1	| D NW	| Granada (Japan, USA)					| g_granad	| 1900	| Sega License	| Megadrive	| 					|
| g_granad	| D NW	| Granada (Japan, USA) (v1.1)				| 		| 1900	| Sega License	| Megadrive	| 					|
| g_grands	| D NW	| GrandSlam - The Tennis Tournament '92 (Japan)		| 		| 1900	| Sega License	| Megadrive	| 					|
| g_grand1	| D NW	| GrandSlam - The Tennis Tournament (Europe)		| g_grands	| 1900	| Sega License	| Megadrive	| 					|
| gtmr2u	|  	| Great 1000 Miles Rally 2 USA (95/05/18)		| gtmr2		| 1995	| Kaneko	| Kaneko 16-bit	| 					|
| gtmre		|  	| Great 1000 Miles Rally: Evolution Model!!! (94/09/06)	| gtmr		| 1994	| Kaneko	| Kaneko 16-bit	| 					|
| gtmrusa	|  	| Great 1000 Miles Rally: U.S.A Version! (94/09/06)	| gtmr		| 1994	| Kaneko	| Kaneko 16-bit	| 					|
| g_greatc	| D NW	| Great Circus Mystery - Mickey to Minnie Magical Advent| 		| 1994	| Sega License	| Megadrive	| 					|
| g_great1	| D NW	| Great Circus Mystery Starring Mickey & Minnie, The (US| g_greatc	| 1994	| Sega License	| Megadrive	| 					|
| gmahou	|  	| Great Mahou Daisakusen (000121 Japan)			| dimahoo	| 2000	| 8ing / Raizing| CPS2		| 					|
| g_greatw	| D NW	| Great Waldo Search, The (USA)				| 		| 1900	| Sega License	| Megadrive	| 					|
| g_ghw		| D NW	| Greatest Heavyweights (Europe)			| 		| 	| Sega License	| Megadrive	| 					|
| g_ghwj	| D NW	| Greatest Heavyweights (Japan)				| g_ghw		| 1900	| Sega License	| Megadrive	| 					|
| g_ghwu	| D NW	| Greatest Heavyweights (USA)				| g_ghw		| 1900	| Sega License	| Megadrive	| 					|
| gberet	|  	| Green Beret						| 		| 1985	| Konami	| Miscellaneous	| 					|
| gberetb	|  	| Green Beret (bootleg)					| gberet	| 1985	| bootleg	| Miscellaneous	| 					|
| g_greend	| D NW	| Greendog - The Beached Surfer Dude! (USA, Europe)	| 		| 1900	| Sega License	| Megadrive	| 					|
| grindstma	|  	| Grind Stormer (older set)				| grindstm	| 1992	| Toaplan GP9001| Toaplan	| No sound (sound MCU not dumped)	|
| g_grinds	| D NW	| Grind Stormer (USA)					| 		| 1900	| Sega License	| Megadrive	| 					|
| grindstm	|  	| Grind Stormer						| 		| 1992	| Toaplan	| Toaplan GP9001| No sound (sound MCU not dumped)	|
| growlu	|  	| Growl (US)						| growl		| 1990	| Taito America | Taito-F2	| 					|
| g_growlu	| D NW	| Growl (USA)						| 		| 1900	| Sega License	| Megadrive	| 					|
| growl		|  	| Growl (World)						| 		| 1990	| Taito Corporat| Taito-F2	| 					|
| gryzor	|  	| Gryzor (Set 1)					| contra	| 1987	| Konami	| GX633		| 					|
| gryzora	|  	| Gryzor (Set 2)					| contra	| 1987	| Konami	| GX633		| 					|
| grdnstrm	|  	| Guardian Storm					| 		| 1998	| Afega (Apples | NMK16		| 					|
| grdians	|  	| Guardians\0Denjin Makai II				| 		| 1995	| Banpresto	| Newer Seta	| 					|
| gumbo		|  	| Gumbo							| 		| 1994	| Min Corp.	| Miscellaneous	| 					|
| gunfront	|  	| Gun & Frontier (World)				| 		| 1990	| Taito Corporat| Taito-F2	| 					|
| gunfrontj	|  	| Gun Frontier (Japan)					| gunfront	| 1990	| Taito Corporat| Taito-F2	| 					|
| gunhohki	|  	| Gun Hohki (Japan)					| mysticri	| 1992	| Irem		| M92		| Imperfect sound and graphics		|
| gunsmokej	|  	| Gun. Smoke (Japan)					| gunsmoke	| 1985	| Capcom	| Miscellaneous	| 					|
| gunsmokeu	|  	| Gun. Smoke (US set 1)					| gunsmoke	| 1985	| Capcom (Romsta| Miscellaneous	| 					|
| gunsmokeua	|  	| Gun. Smoke (US set 2)					| gunsmoke	| 1986	| Capcom (Romsta| Miscellaneous	| 					|
| gunsmoke	|  	| Gun. Smoke (World)					| 		| 1985	| Capcom	| Miscellaneous	| 					|
| gnbarich	|  	| Gunbarich						| 		| 2001	| Psikyo	| PS5V2		| 					|
| gunbirdj	|  	| Gunbird (Japan)					| gunbird	| 1994	| Psikyo	| Psikyo 68EC020| 					|
| gunbirdk	|  	| Gunbird (Korea)					| gunbird	| 1994	| Psikyo	| Psikyo 68EC020| 					|
| gunbird	|  	| Gunbird (World)					| 		| 1994	| Psikyo	| Psikyo 68EC020| 					|
| gunbird2	|  	| Gunbird 2						| 		| 1998	| Psikyo	| PS5		| 					|
| gundhara	|  	| Gundhara						| 		| 1995	| Banpresto	| Seta		| 					|
| gunforcej	|  	| Gunforce - Battle Fire Engulfed Terror Island (Japan)	| gunforce	| 1991	| Irem		| M92		| Imperfect sound and graphics		|
| gunforceu	|  	| Gunforce - Battle Fire Engulfed Terror Island (US)	| gunforce	| 1991	| Irem America	| M92		| Imperfect sound and graphics		|
| gunforce	|  	| Gunforce - Battle Fire Engulfed Terror Island (World)	| 		| 1991	| Irem		| M92		| Imperfect sound and graphics		|
| gunforc2	|  	| Gunforce 2 (US)					| 		| 1994	| Irem		| M92		| Imperfect sound and graphics		|
| gunnail	|  	| GunNail (28th May. 1992)				| 		| 1993	| NMK / Tecmo	| NMK16		| 					|
| g_gunshi	| D NW	| Gunship (Europe)					| 		| 1900	| Sega License	| Megadrive	| 					|
| g_gunsta	|  	| Gunstar Heroes (Europe)				| 		| 1993	| Sega License	| Megadrive	| 					|
| g_gunst2	|  	| Gunstar Heroes (Japan)				| g_gunsta	| 1993	| Sega License	| Megadrive	| 					|
| g_gunst1	|  	| Gunstar Heroes (Japan) (Sample)			| g_gunsta	| 1993	| Sega License	| Megadrive	| 					|
| g_gunst3	|  	| Gunstar Heroes (USA)					| g_gunsta	| 1993	| Sega License	| Megadrive	| 					|
| gururin	|  	| Gururin						| 		| 1994	| Face		| Neo Geo	| 					|
| gussun	| D NW	| Gussun Oyoyo (Japan)					| riskchal	| 1993	| Irem		| M90		| Unemulated CPU functions		|
| guwange	|  	| Guwange (Japan, master ver. 99/06/24)			| 		| 1999	| Atlus / Cave	| Cave		| 					|
| g_gynoug	| D NW	| Gynoug (Europe)					| 		| 1991	| Sega License	| Megadrive	| 					|
| g_gynou1	| D NW	| Gynoug (Japan)					| g_gynoug	| 1991	| Sega License	| Megadrive	| 					|
| gyrodine	|  	| Gyrodine						| 		| 1984	| Crux		| Kyugo		| 					|
| gyrodinet	|  	| Gyrodine (Taito Corporation license)			| gyrodine	| 1984	| Crux (Taito Co| Kyugo		| 					|
| gyrussb	|  	| Gyruss (bootleg)					| gyruss	| 1983	| bootleg	| Miscellaneous	| 					|
| gyrussce	|  	| Gyruss (Centuri)					| gyruss	| 1983	| Konami (Centur| Miscellaneous	| 					|
| gyruss	|  	| Gyruss (Konami)					| 		| 1983	| Konami	| Miscellaneous	| 					|
| hachamf	|  	| Hacha Mecha Fighter (19th Sep. 1991)			| 		| 1991	| NMK		| NMK16		| 					|
| hharryu	|  	| Hammerin' Harry (US)					| hharry	| 1990	| Irem America	| M82		| 					|
| hharry	|  	| Hammerin' Harry (World)				| 		| 1990	| Irem		| M82		| 					|
| hangon1	|  	| Hang-On						| hangon	| 1985	| Sega		| Hang-On	| 					|
| hangon	|  	| Hang-On (rev A)					| 		| 1985	| Sega		| Hang-On	| 					|
| hangly	|  	| Hangly-Man (set 1)					| puckman	| 1981	| hack		| Pac-man	| 					|
| hangly2	|  	| Hangly-Man (set 2)					| puckman	| 1981	| hack		| Pac-man	| 					|
| hangly3	|  	| Hangly-Man (set 3)					| puckman	| 1981	| hack		| Pac-man	| 					|
| g_harddr	| D NW	| Hard Drivin' (World)					| 		| 1990	| Sega License	| Megadrive	| 					|
| hpuncher	|  	| Hard Puncher (Japan)					| fround	| 1988	| Konami	| GX870		| 					|
| g_hard94	|  	| HardBall '94 (USA, Europe)				| 		| 1900	| Sega License	| Megadrive	| 					|
| g_hard95	|  	| HardBall '95 (USA)					| 		| 1900	| Sega License	| Megadrive	| 					|
| g_hard3	|  	| HardBall III (USA)					| 		| 1900	| Sega License	| Megadrive	| 					|
| g_hardb	| D NW	| HardBall! (USA)					| 		| 1900	| Sega License	| Megadrive	| 					|
| hasamu	|  	| Hasamu (Japan)					| 		| 1991	| Irem		| M90		| 					|
| hthero	|  	| Hat Trick Hero (Japan)				| footchmp	| 1990	| Taito Corporat| Taito-F2	| 					|
| htchctch	|  	| Hatch Catch						| 		| 1995	| SemiCom	| Miscellaneous	| 					|
| hcastleo	|  	| Haunted Castle (ver. K)				| hcastle	| 1988	| Konami	| Miscellaneous	| 					|
| hcastle	|  	| Haunted Castle (ver. M)				| 		| 1988	| Konami	| Miscellaneous	| 					|
| g_haunti	| D NW	| Haunting Starring Polterguy (USA, Europe)		| 		| 1900	| Sega License	| Megadrive	| 					|
| hedpanic	|  	| Head Panic (ver. 0117, 17/01/2000)			| 		| 2000	| ESD		| Miscellaneous	| Story line & game instructions in Engl|
| hedpanicf	|  	| Head Panic (ver. 0315, 15/03/2000)			| hedpanic	| 2000	| ESD / Fuuki	| Miscellaneous	| Story line in Japanese, game instructi|
| g_headon	| D NW	| Head-On Soccer (USA)					| g_feverp	| 1900	| Sega License	| Megadrive	| 					|
| hbarrel	| D	| Heavy Barrel (US)					| 		| 1987	| Data East USA	| DEC0		| 					|
| g_heavyn	| D NW	| Heavy Nova (USA)					| 		| 1900	| Sega License	| Megadrive	| 					|
| g_heavyu	| D NW	| Heavy Unit - Mega Drive Special (Japan)		| 		| 1900	| Sega License	| Megadrive	| 					|
| hwchamp	|  	| Heavyweight Champ					| 		| 1987	| Sega		| System 16B	| 					|
| hwchampj	|  	| Heavyweight Champ (Japan, FD1094 317-0046)		| hwchamp	| 1987	| Sega		| System 16B	| 					|
| g_heitao	| D NW	| Hei Tao 2 - Super Big 2 (China) (Unl)			| 		| 	| Sega License	| Megadrive	| 					|
| hellfire1	|  	| Hellfire (1P Ver.)					| hellfire	| 1989	| Toaplan (Taito| Toaplan BCU-2 | 					|
| hellfire3	|  	| Hellfire (1P Ver., alt)				| hellfire	| 1989	| Toaplan (Taito| Toaplan BCU-2 | 					|
| hellfire	|  	| Hellfire (2P Ver.)					| 		| 1989	| Toaplan (Taito| Toaplan BCU-2 | 					|
| hellfire2	|  	| Hellfire (2P Ver., first edition)			| hellfire	| 1989	| Toaplan (Taito| Toaplan BCU-2 | 					|
| g_hellfi	| D NW	| Hellfire (Europe)					| 		| 1900	| Sega License	| Megadrive	| 					|
| g_hellf1	| D NW	| Hellfire (Japan)					| g_hellfi	| 1900	| Sega License	| Megadrive	| 					|
| g_hellf2	| D NW	| Hellfire (USA)					| g_hellfi	| 1900	| Sega License	| Megadrive	| 					|
| g_hercul	| D NW	| Hercules (Unl) [!]					| g_dahnam	| 1900	| Sega License	| Megadrive	| 					|
| g_herc2	| D NW	| Hercules 2 (Unl)					| 		| 	| Sega License	| Megadrive	| 					|
| g_herzj	| D NW	| Herzog Zwei (Japan)					| g_herz	| 1900	| Sega License	| Megadrive	| 					|
| g_herz	| D NW	| Herzog Zwei (USA, Europe)				| 		| 	| Sega License	| Megadrive	| 					|
| heuksun	|  	| Heuk Sun Baek Sa (Korea)				| 		| 199?	| Oksan / F2 Sys| Miscellaneous	| 					|
| hexpoola	|  	| Hex Pool (Senko)					| racknrol	| 1985	| Senko		| Galaxian	| 					|
| hexpool	|  	| Hex Pool (Shinkai)					| racknrol	| 1986	| Shinkai	| Galaxian	| 					|
| hexa		|  	| Hexa							| 		| 199?	| D. R. Korea	| Arkanoid	| 					|
| hexion	|  	| Hexion (Japan ver. JAB)				| 		| 1992	| Konami	| GX122		| 					|
| g_highse	| D NW	| High Seas Havoc (USA)					| g_havoce	| 1993	| Sega License	| Megadrive	| 					|
| buraiken	|  	| Hissatsu Buraiken (Japan)				| avengers	| 1987	| Capcom	| hardware	| 					|
| hiticej	|  	| Hit the Ice (Japan)					| hitice	| 1990	| Midway/Taito C| Taito B System| Imperfect graphics			|
| hitice	|  	| Hit the Ice (US)					| 		| 1990	| Williams	| Taito B System| Imperfect graphics			|
| g_hitthe	| D NW	| Hit the Ice (USA)					| 		| 1900	| Sega License	| Megadrive	| 					|
| g_hokuto	| D NW	| Hokuto no Ken - Shin Seikimatsu Kyuuseishu Densetsu (J| g_lastba	| 1900	| Sega License	| Megadrive	| 					|
| g_homeab	| D NW	| Home Alone (USA) (Beta)				| g_homea	| 1900	| Sega License	| Megadrive	| 					|
| g_homea	| D NW	| Home Alone (USA, Europe)				| 		| 1900	| Sega License	| Megadrive	| 					|
| g_homea2	| D NW	| Home Alone 2 - Lost in New York (USA)			| 		| 1900	| Sega License	| Megadrive	| 					|
| honeydol	|  	| Honey Dolls						| 		| 1995	| Barko Corp	| Kaneko Pandora| 					|
| g_honoon	| D NW	| Honoo no Toukyuuji Dodge Danpei (Japan)		| 		| 1900	| Sega License	| Megadrive	| 					|
| hookj		|  	| Hook (Japan)						| hook		| 1992	| Irem		| M92		| Imperfect sound and graphics		|
| hooku		|  	| Hook (US)						| hook		| 1992	| Irem America	| M92		| Imperfect sound and graphics		|
| g_hookus	| D NW	| Hook (USA)						| 		| 1900	| Sega License	| Megadrive	| 					|
| hook		|  	| Hook (World)						| 		| 1992	| Irem		| M92		| Imperfect sound and graphics		|
| horizon	|  	| Horizon						| 		| 1985	| Irem		| Irem M62	| 					|
| hotbubl	|  	| Hot Bubble						| bubl2000	| 1998	| Pandora	| NMK16		| 					|
| hotshock	|  	| Hot Shocker						| 		| 1982	| E.G. Felaco (D| Galaxian	| 					|
| hotshockb	|  	| Hot Shocker (bootleg)					| hotshock	| 1982	| bootleg	| Galaxian	| 					|
| hotdogst	|  	| Hotdog Storm - The First Supersonics (International)	| 		| 1996	| Marble / ACE I| Cave		| 					|
| g_huamul	| D NW	| Hua Mu Lan - Mulan (China) (Unl)			| 		| 	| Sega License	| Megadrive	| 					|
| g_huanle	| D NW	| Huan Le Tao Qi Shu - Smart Mouse (China) (Unl)	| 		| 	| Sega License	| Megadrive	| 					|
| g_humans	| D NW	| Humans, The (USA)					| 		| 1900	| Sega License	| Megadrive	| 					|
| hunchbkg	|  	| Hunchback (Galaxian hardware)				| hunchbak	| 1981	| Century Electr| Galaxian	| 					|
| hunchbks	|  	| Hunchback (Scramble hardware)				| hunchbak	| 1983	| Century Electr| Galaxian	| 					|
| hncholms	|  	| Hunchback Olympic (Scramble hardware)			| huncholy	| 1984	| Century Electr| Galaxian	| Imperfect Sound			|
| g_hurric	| D NW	| Hurricanes (Europe)					| 		| 1900	| Sega License	| Megadrive	| 					|
| g_hybri	|  	| Hybrid Front, The (Japan)				| 		| 1900	| Sega License	| Megadrive	| 					|
| g_hybrib	| D NW	| Hybrid Front, The (Japan) (Beta)			| g_hybri	| 1900	| Sega License	| Megadrive	| 					|
| g_hyokko	| D NW	| Hyokkori Hyoutanjima - Daitouryou wo Mezase! (Japan)	| 		| 1900	| Sega License	| Megadrive	| 					|
| g_hyperd	| D NW	| Hyper Dunk (Europe)					| 		| 1900	| Sega License	| Megadrive	| 					|
| g_hyper2	| D NW	| Hyper Dunk - The Playoff Edition (Japan)		| g_hyperd	| 1900	| Sega License	| Megadrive	| 					|
