This list contains all games supported by FB Alpha.

2342 games supported in total; X = excluded from build; D = included in debug build only; NW = not working

  name		  status  full name						  parent	  year	  company	  hardware	  remarks
+---------------+-------+-------------------------------------------------------+---------------+-------+---------------+---------------+---------------------------------------+
| ddungeon	| D NW	| "ddungeon"						| 		| 1992	| Miscellaneous	| 		| Game Room				|
| mspuzzle	|  	| Miss Puzzle						| 		| 1994	| Min Corp.	| Miscellaneous	| 					|
| mspuzzleg	|  	| Miss Puzzle (Clone of Gumbo)				| gumbo		| 1994	| Min Corp.	| Miscellaneous	| 					|
| mspuzzlen	| D NW	| Miss Puzzle (Nudes)					| mspuzzle	| 1994	| Min Corp.	| Miscellaneous	| 					|
| missw96	|  	| Miss World '96 (Nude)					| 		| 1996	| Comad		| Miscellaneous	| 					|
| mrviking	|  	| Mister Viking (315-5041)				| 		| 1984	| Sega		| System 1	| 					|
| mrvikingj	|  	| Mister Viking (315-5041, Japan)			| mrviking	| 1984	| Sega		| System 1	| 					|
| quiz18k	|  	| Miyasu Nonki no Quiz 18-Kin				| 		| 1992	| EIM		| Miscellaneous	| 					|
| mizubaku	|  	| Mizubaku Daibouken (Japan)				| liquidk	| 1990	| Taito Corporat| Taito-F2	| 					|
| msgundam	|  	| Mobile Suit Gundam					| 		| 1993	| Banpresto	| Seta		| 					|
| msgundam1	|  	| Mobile Suit Gundam (Japan)				| msgundam	| 1993	| Banpresto	| Seta		| 					|
| gundamex	|  	| Mobile Suit Gundam EX Revue				| 		| 1994	| Banpresto	| Newer Seta	| 					|
| mogura	|  	| Mogura Desse						| 		| 1991	| Konami	| Miscellaneous	| Konami test board			|
| mole		|  	| Mole Attack						| 		| 1982	| Yachiyo Electr| Miscellaneous	| 					|
| momoko	|  	| Momoko 120%						| 		| 1986	| Jaleco	| Miscellaneous	| 					|
| mstworld	|  	| Monsters World					| 		| 1994	| TCH		| Miscellaneous	| 					|
| moonaln	|  	| Moon Alien						| galaxian	| 1979	| Nichibutsu (Ka| Galaxian	| 					|
| moonal2	|  	| Moon Alien Part 2					| galaxian	| 1980	| Nichibutsu	| Galaxian	| 					|
| moonal2b	|  	| Moon Alien Part 2 (older version)			| galaxian	| 1980	| Nichibutsu	| Galaxian	| 					|
| mooncrs4	|  	| Moon Crest						| mooncrst	| 1980	| SG-Florence	| Galaxian	| 					|
| mooncrsb	|  	| Moon Cresta (bootleg set 1)				| mooncrst	| 1980	| bootleg	| Galaxian	| 					|
| mooncrs2	|  	| Moon Cresta (bootleg set 2)				| mooncrst	| 1980	| Nichibutsu	| Galaxian	| 					|
| mooncrs3	|  	| Moon Cresta (bootleg set 3)				| mooncrst	| 1980	| bootleg	| Galaxian	| 					|
| mooncrgx	|  	| Moon Cresta (Galaxian hardware)			| mooncrst	| 1980	| bootleg	| Galaxian	| 					|
| mooncrstg	|  	| Moon Cresta (Gremlin)					| mooncrst	| 1980	| Gremlin	| Galaxian	| 					|
| mooncrstuk	|  	| Moon Cresta (Nichibutsu UK)				| mooncrst	| 1980	| Nichibutsu UK	| Galaxian	| 					|
| mooncrstuku	|  	| Moon Cresta (Nichibutsu UK, unencrypted)		| mooncrst	| 1980	| Nichibutsu UK	| Galaxian	| 					|
| mooncrstu	|  	| Moon Cresta (Nichibutsu USA, unencrypted)		| mooncrst	| 1980	| Nichibutsu USA| Galaxian	| 					|
| mooncrst	|  	| Moon Cresta (Nichibutsu)				| 		| 1980	| Nichibutsu	| Galaxian	| 					|
| mooncrsto	|  	| Moon Cresta (Nichibutsu, old rev)			| mooncrst	| 1980	| Nichibutsu	| Galaxian	| 					|
| moonqsr	|  	| Moon Quasar						| 		| 1980	| Nichibutsu	| Galaxian	| 					|
| mshuttlej2	|  	| Moon Shuttle (Japan set 2)				| mshuttle	| 1981	| Nichibutsu	| Galaxian	| Incomplete Sound			|
| mshuttlej	|  	| Moon Shuttle (Japan)					| mshuttle	| 1981	| Nichibutsu	| Galaxian	| Incomplete Sound			|
| mshuttle2	|  	| Moon Shuttle (US? set 2)				| mshuttle	| 1981	| Nichibutsu	| Galaxian	| Incomplete Sound			|
| mshuttle	|  	| Moon Shuttle (US?)					| 		| 1981	| Nichibutsu	| Galaxian	| Incomplete Sound			|
| mooncmw	|  	| Moon War (Moon Cresta bootleg)			| mooncrst	| 198?	| bootleg	| Galaxian	| 					|
| moonwar	|  	| Moonwar						| 		| 1981	| Stern		| Galaxian	| 					|
| moonwara	|  	| Moonwar (older)					| moonwar	| 1981	| Stern		| Galaxian	| 					|
| moremore	|  	| More More						| 		| 1999	| SemiCom / Exit| Kaneko Pandora| 					|
| moremorp	|  	| More More Plus					| 		| 1999	| SemiCom / Exit| Kaneko Pandora| 					|
| mrdo		|  	| Mr. Do!						| 		| 1982	| Universal	| Miscellaneous	| 					|
| mrdofix	|  	| Mr. Do! (bugfixed)					| mrdo		| 1982	| Universal (Tai| Miscellaneous	| 					|
| mrdoy		|  	| Mr. Do! (prototype)					| mrdo		| 1982	| Universal	| Miscellaneous	| 					|
| mrdot		|  	| Mr. Do! (Taito license)				| mrdo		| 1982	| Universal (Tai| Miscellaneous	| 					|
| mrdu		|  	| Mr. Du!						| mrdo		| 1982	| Bootleg	| Miscellaneous	| 					|
| mrgoemon	|  	| Mr. Goemon (Japan)					| 		| 1986	| Konami	| Miscellaneous	| 					|
| mrheli	|  	| Mr. HELI no Dai-Bouken				| bchopper	| 1987	| Irem		| M72		| 					|
| mrkougar	|  	| Mr. Kougar						| 		| 1984	| ATW		| Galaxian	| 					|
| mrkougb	|  	| Mr. Kougar (bootleg set 1)				| mrkougar	| 1983	| bootleg	| Galaxian	| 					|
| mrkougb2	|  	| Mr. Kougar (bootleg set 2)				| mrkougar	| 1983	| bootleg	| Galaxian	| 					|
| mrkougar2	|  	| Mr. Kougar (earlier)					| mrkougar	| 1983	| ATW		| Galaxian	| 					|
| mrlo		|  	| Mr. Lo!						| mrdo		| 1982	| Bootleg	| Miscellaneous	| 					|
| mrtnt		|  	| Mr. TNT						| 		| 1982	| Telko		| Pac-man	| 					|
| mspacman	|  	| MS Pacman						| 		| 1980	| Namco		| Pac-man	| 					|
| mspacmab	|  	| MS Pacman (bootleg)					| mspacman	| 1981	| Namco		| Pac-man	| 					|
| mspacmat	|  	| Ms. Pac Attack					| mspacman	| 1980	| hack		| Pac-man	| 					|
| mspacmbe	|  	| Ms. Pac-Man (bootleg, encrypted)			| mspacman	| 1981	| bootleg	| Pac-man	| 					|
| mspacmnf	|  	| Ms. Pac-Man (with speedup hack)			| mspacman	| 1980	| Midway	| Pac-man	| 					|
| msheartb	|  	| Ms. Pac-Man Heart Burn				| mspacman	| 1980	| hack (Two-Bit | Pac-man	| 					|
| mspacpls	|  	| Ms. Pac-Man Plus					| mspacman	| 1981	| hack		| Pac-man	| 					|
| mschamps	|  	| Ms. Pacman Champion Edition / Super Zola Pac Gal	| mspacman	| 1995	| hack		| Pac-man	| 					|
| mschamp	|  	| Ms. Pacman Champion Edition / Zola-Puc Gal		| mspacman	| 1995	| hack		| Pac-man	| 					|
| rocktrv2	|  	| MTV Rock-N-Roll Trivia (Part 2)			| 		| 1986	| Triumph Softwa| Pac-man	| 					|
| mugsmash	|  	| Mug Smashers						| 		| 1990?	| Electronic Dev| Miscellaneous	| 					|
| semibase	|  	| MuHanSeungBu (SemiCom Baseball) (Korea)		| 		| 1997	| SemiCom	| Miscellaneous	| 					|
| nmg5		|  	| Multi 5 / New Multi Game 5				| 		| 1998	| Yun Sung	| Miscellaneous	| 					|
| nmg5e		|  	| Multi 5 / New Multi Game 5 (earlier)			| nmg5		| 1997	| Yun Sung	| Miscellaneous	| 					|
| multchmpk	|  	| Multi Champ (Korea)					| multchmp	| 1999	| ESD		| Miscellaneous	| 					|
| multchmp	|  	| Multi Champ (World)					| 		| 1999	| ESD		| Miscellaneous	| 					|
| mchampdx	|  	| Multi Champ Deluxe (ver. 0106, 06/01/2000)		| 		| 2000	| ESD		| Miscellaneous	| 					|
| mchampdxa	|  	| Multi Champ Deluxe (ver. 1126, 26/11/1999)		| mchampdx	| 1999	| ESD		| Miscellaneous	| 					|
| alibabab	|  	| Mustafa and 40 Thieves (bootleg)			| alibaba	| 1982	| bootleg	| Pac-man	| 					|
| mutantf3	|  	| Mutant Fighter (World ver EM-3)			| mutantf	| 1992	| Data East Corp| DECO IC16	| 					|
| mutantf4	|  	| Mutant Fighter (World ver EM-4)			| mutantf	| 1992	| Data East Corp| DECO IC16	| 					|
| mutantf	|  	| Mutant Fighter (World ver EM-5)			| 		| 1992	| Data East Corp| DECO IC16	| 					|
| mvpj		|  	| MVP (set 1, Japan, FD1094 317-0142)			| mvp		| 1989	| Sega		| System 16B	| 					|
| mvp		|  	| MVP (set 2, US, FD1094 317-0143)			| 		| 1989	| Sega		| System 16B	| 					|
| myherok	|  	| My Hero (Korea)					| myhero	| 1985	| Coreland / Seg| System 1	| 					|
| myhero	|  	| My Hero (US, not encrypted)				| 		| 1985	| Sega		| System 1	| 					|
| mystston	|  	| Mysterious Stones - Dr. John's Adventure		| 		| 1984	| Technos	| Miscellaneous	| 					|
| myststono	|  	| Mysterious Stones - Dr. Kick in Adventure		| mystston	| 1984	| Technos	| Miscellaneous	| 					|
| mysticrib	|  	| Mystic Riders (bootleg?)				| mysticri	| 1992	| Irem		| M92		| Imperfect sound and graphics		|
| mysticri	|  	| Mystic Riders (World)					| 		| 1992	| Irem		| M92		| Imperfect sound and graphics		|
| naname	|  	| Naname de Magic!					| 		| 1994	| Atlus		| Miscellaneous	| 					|
| nastar	|  	| Nastar (World)					| 		| 1988	| Taito Corporat| Taito B System| 					|
| nastarw	|  	| Nastar Warrior (US)					| nastar	| 1988	| Taito America | Taito B System| 					|
| nmouse	|  	| Naughty Mouse (set 1)					| 		| 1981	| Amenip (Palcom| Pac-man	| 					|
| nmouseb	|  	| Naughty Mouse (set 2)					| nmouse	| 1981	| Amenip Nova Ga| Pac-man	| 					|
| kuniokunb	|  	| Nekketsu Kouha Kunio-kun (Japan bootleg)		| renegade	| 1986	| bootleg	| Miscellaneous	| 					|
| kuniokun	|  	| Nekketsu Kouha Kunio-kun (Japan)			| renegade	| 1986	| Technos	| Miscellaneous	| 					|
| newapunk	|  	| New Atomic Punk - Global Quest (US)			| bbmanw	| 1992	| Irem America	| M90		| 					|
| newfant	|  	| New Fantasia						| 		| 1995	| Comad / New Ja| Miscellaneous	| 					|
| newpuckx	|  	| New Puck-X						| puckman	| 1980	| hack		| Pac-man	| 					|
| nrallyx	|  	| New Rally X						| 		| 1981	| Namco		| Miscellaneous	| 					|
| newsin7	|  	| New Sinbad 7						| 		| 1983	| ATW USA, Inc.	| Galaxian	| 					|
| newpuc2	|  	| Newpuc2						| puckman	| 1980	| hack		| Pac-man	| 					|
| newpuc2b	|  	| Newpuc2b						| puckman	| 1980	| hack		| Pac-man	| 					|
| news		|  	| News (set 1)						| 		| 1993	| Poby / Virus	| Miscellaneous	| 					|
| newsa		|  	| News (set 2)						| news		| 1993	| Poby / Jeansol| Miscellaneous	| 					|
| nightstrj	|  	| Night Striker (Japan)					| nightstr	| 1989	| Taito Corporat| Taito-Z	| 					|
| nightstru	|  	| Night Striker (US)					| nightstr	| 1989	| Taito America | Taito-Z	| 					|
| nightstr	|  	| Night Striker (World)					| 		| 1989	| Taito Corporat| Taito-Z	| 					|
| ninja		|  	| Ninja (315-5102)					| seganinj	| 1985	| Sega		| System 1	| 					|
| nbbatmanu	| D NW	| Ninja Baseball Batman (US)				| nbbatman	| 1993	| Irem America	| M92		| Imperfect sound and graphics		|
| gaiden	|  	| Ninja Gaiden (US)					| shadoww	| 1988	| Tecmo		| Miscellaneous	| 					|
| nprinces	|  	| Ninja Princess (315-5051, 64k Ver. bootleg?)		| seganinj	| 1985	| bootleg?	| System 1	| 					|
| nprincesb	|  	| Ninja Princess (315-5051?, 128k Ver. bootleg?)	| seganinj	| 1985	| bootleg?	| System 1	| 					|
| nprinceso	|  	| Ninja Princess (315-5098, 128k Ver.)			| seganinj	| 1985	| Sega		| System 1	| 					|
| nprincesu	|  	| Ninja Princess (64k Ver. not encrypted)		| seganinj	| 1985	| Sega		| System 1	| 					|
| ryukendn	|  	| Ninja Ryukenden (Japan, set 1)			| shadoww	| 1989	| Tecmo		| Miscellaneous	| 					|
| ryukendna	|  	| Ninja Ryukenden (Japan, set 2)			| shadoww	| 1989	| Tecmo		| Miscellaneous	| 					|
| nspirit	|  	| Ninja Spirit						| 		| 1988	| Irem		| M72		| 					|
| nitrobal	|  	| Nitro Ball (US)					| 		| 1992	| Data East Corp| DECO IC16	| 					|
| nob		|   NW	| Noboranka (Japan)					| 		| 1986	| Data East Corp| System 1	| 					|
| nobb		|  	| Noboranka (Japan, bootleg)				| nob		| 1986	| bootleg	| System 1	| 					|
| nost		|  	| Nostradamus						| 		| 1993	| Face		| LINDA		| 					|
| nostj		|  	| Nostradamus (Japan)					| nost		| 1993	| Face		| LINDA		| 					|
| nostk		|  	| Nostradamus (Korea)					| nost		| 1993	| Face		| LINDA		| 					|
| nouryoku	|  	| Nouryoku Koujou Iinkai				| 		| 1995	| Tecmo		| NMK16		| 					|
| ohmygod	|  	| Oh My God!						| 		| 1993	| Atlus		| Miscellaneous	| 					|
| oisipuzl	|  	| Oishii Puzzle Ha Irimasenka				| 		| 1993	| Sunsoft + Atlu| Seta		| 					|
| omega		|  	| Omega							| theend	| 19??	| bootleg?	| Galaxian	| 					|
| omni		|  	| Omni							| pisces	| 19??	| bootleg	| Galaxian	| 					|
| nmaster	|  	| Oni - The Ninja Master (Japan)			| metmqstr	| 1995	| Banpresto / Pa| Cave		| 					|
| onna34ro	|  	| Onna Sansirou - Typhoon Gal (set 1)			| 		| 1985	| Taito		| Miscellaneous	| 					|
| onna34roa	|  	| Onna Sansirou - Typhoon Gal (set 2)			| onna34ro	| 1985	| Taito		| Miscellaneous	| 					|
| opwolfb	|  	| Operation Bear					| opwolf	| 1987	| bootleg	| Taito Misc	| 					|
| othunderj	|  	| Operation Thunderbolt (Japan)				| othunder	| 1988	| Taito Corporat| Taito Misc	| 					|
| othunderu	|  	| Operation Thunderbolt (US)				| othunder	| 1988	| Taito America | Taito Misc	| 					|
| othunderuo	|  	| Operation Thunderbolt (US, older)			| othunder	| 1988	| Taito America | Taito Misc	| 					|
| othunder	|  	| Operation Thunderbolt (World)				| 		| 1988	| Taito Corporat| Taito Misc	| 					|
| opwolfj	|  	| Operation Wolf (Japan)				| opwolf	| 1987	| Taito Corporat| Taito Misc	| 					|
| opwolfu	|  	| Operation Wolf (US)					| opwolf	| 1987	| Taito America | Taito Misc	| 					|
| opwolf	|  	| Operation Wolf (World, set 1)				| 		| 1987	| Taito Corporat| Taito Misc	| 					|
| opwolfa	|  	| Operation Wolf (World, set 2)				| opwolf	| 1987	| Taito Corporat| Taito Misc	| 					|
| opwolf3u	|  	| Operation Wolf 3 (US)					| opwolf3	| 1994	| Taito America | Taito Misc	| 					|
| opwolf3	|  	| Operation Wolf 3 (World)				| 		| 1994	| Taito Corporat| Taito Misc	| 					|
| orbitron	|  	| Orbitron						| 		| 19??	| Signatron USA	| Galaxian	| 					|
| orbs		|  	| Orbs (10/7/94 prototype?)				| 		| 1994	| American Sammy| Seta		| 					|
| orlegend105k	|  	| Oriental Legend (V105, Korea)				| orlegend	| 1997	| IGS		| PolyGameMaster| 					|
| orlegend111c	|  	| Oriental Legend - Xi Yo Gi Shi Re Zuang (V111, China)	| orlegend	| 1997	| IGS		| PolyGameMaster| 					|
| orlegendca	|  	| Oriental Legend - Xi Yo Gi Shi Re Zuang (V112 alt, Chi| orlegend	| 1997	| IGS		| PolyGameMaster| 					|
| orlegende	|  	| Oriental Legend - Xi Yo Gi Shi Re Zuang (V112)	| orlegend	| 1997	| IGS		| PolyGameMaster| 					|
| orlegendc	|  	| Oriental Legend - Xi Yo Gi Shi Re Zuang (V112, China)	| orlegend	| 1997	| IGS		| PolyGameMaster| 					|
| orlegend	|  	| Oriental Legend - Xi Yo Gi Shi Re Zuang (V126)	| 		| 1997	| IGS		| PolyGameMaster| 					|
| olds100a	|  	| Oriental Legend Special - Xi Yo Gi Shi Re Zuang Super | olds		| 1998	| IGS		| PolyGameMaster| Imperfect Protection Emulation	|
| olds100	|  	| Oriental Legend Special - Xi Yo Gi Shi Re Zuang Super | olds		| 1998	| IGS		| PolyGameMaster| Imperfect Protection Emulation	|
| oldsplus	|  	| Oriental Legend Special Plus / Xi You Shi E Zhuan Supe| 		| 2004	| IGS		| PolyGameMaster| Incomplete Dump			|
| olds		|  	| Oriental Legend Super (V101, Korea)			| 		| 1999	| IGS		| PolyGameMaster| Imperfect Protection Emulation	|
| osman		|  	| Osman (World)						| 		| 1996	| Mitchell	| Simple 156	| 					|
| outrunb	|  	| Out Run (bootleg)					| outrun	| 1986	| bootleg	| Out Run	| 					|
| outrundx	|  	| Out Run (deluxe sitdown)				| outrun	| 1986	| Sega		| Out Run	| 					|
| outruno	|  	| Out Run (sitdown/upright)				| outrun	| 1986	| Sega		| Out Run	| 					|
| outrunra	|  	| Out Run (sitdown/upright, Rev A)			| outrun	| 1986	| Sega		| Out Run	| 					|
| outrun	|  	| Out Run (sitdown/upright, Rev B)			| 		| 1986	| Sega		| Out Run	| 					|
| outzone	|  	| Out Zone (set 1)					| 		| 1990	| Toaplan	| Toaplan BCU-2 | 					|
| outzonea	|  	| Out Zone (set 2)					| outzone	| 1990	| Toaplan	| Toaplan BCU-2 | 					|
| outzoneb	|  	| Out Zone (set 3, prototype?)				| outzone	| 1990	| Toaplan	| Toaplan BCU-2 | 					|
| outzonec	|  	| Out Zone (set 4)					| outzone	| 1990	| Toaplan	| Toaplan BCU-2 | 					|
| outzoned	|  	| Out Zone (set 5)					| outzone	| 1990	| Toaplan	| Toaplan BCU-2 | 					|
| ozon1		|  	| Ozon I						| 		| 1983	| Proma		| Galaxian	| 					|
| pgemeni	|  	| P-GeMeni (060123)					| 		| 2006	| blastar@gmx.ne| PolyGameMaster| 					|
| pow		|  	| P.O.W. - Prisoners of War (US version 1)		| 		| 1988	| SNK		| Miscellaneous	| 					|
| pacgal	|  	| Pac-Gal						| mspacman	| 1981	| hack		| Pac-man	| 					|
| paclandj	|  	| Pac-Land (Japan new)					| pacland	| 1984	| Namco		| Miscellaneous	| 					|
| paclandjo	|  	| Pac-Land (Japan old)					| pacland	| 1984	| Namco		| Miscellaneous	| 					|
| paclandjo2	|  	| Pac-Land (Japan older)				| pacland	| 1984	| Namco		| Miscellaneous	| 					|
| paclandm	|  	| Pac-Land (Midway)					| pacland	| 1984	| Namco (Bally M| Miscellaneous	| 					|
| pacland	|  	| Pac-Land (World)					| 		| 1984	| Namco		| Miscellaneous	| 					|
| pacmanbl	|  	| Pac-Man (Galaxian hardware, set 1)			| puckman	| 1981	| bootleg	| Galaxian	| 					|
| pacmanbla	|  	| Pac-Man (Galaxian hardware, set 2)			| puckman	| 1981	| bootleg	| Galaxian	| 					|
| pacheart	|  	| Pac-Man (Hearts)					| puckman	| 1981	| hack		| Pac-man	| 					|
| pacman	|  	| Pac-Man (Midway)					| puckman	| 1980	| [Namco] (Midwa| Pac-man	| 					|
| pacmod	|  	| Pac-Man (Midway, harder)				| puckman	| 1981	| [Namco] (Midwa| Pac-man	| 					|
| pacmanf	|  	| Pac-Man (Midway, with speedup hack)			| puckman	| 1980	| [Namco] (Midwa| Pac-man	| 					|
| pacplus	|  	| Pac-Man Plus						| 		| 1982	| [Namco] (Midwa| Pac-man	| 					|
| paddle2	|  	| Paddle 2 (bootleg on Block hardware)			| arkanoid	| 1986	| bootleg	| Arkanoid	| 					|
| paintrlr	|  	| Paint Roller						| crush		| 1981	| bootleg	| Pac-man	| 					|
| pairlove	|  	| Pairs Love						| 		| 1991	| Athena	| Seta		| 					|
| pangb		|  	| Pang (bootleg, set 1)					| pang		| 1989	| bootleg	| Miscellaneous	| 					|
| pangbold	|  	| Pang (bootleg, set 2)					| pang		| 1989	| bootleg	| Miscellaneous	| 					|
| pang		|  	| Pang (World)						| 		| 1989	| Mitchell	| Miscellaneous	| 					|
| pangpang	|  	| Pang Pang						| 		| 1994	| Dong Gue La Mi| Miscellaneous	| 					|
| paprazzi	|  	| Paparazzi						| 		| 1996	| Yun Sung	| Yun Sung 16 Bi| 					|
| parodiusa	|  	| Parodius DA! (Asia)					| parodius	| 1990	| Konami	| GX955		| 					|
| parodiusj	|  	| Parodius DA! (Japan)					| parodius	| 1990	| Konami	| GX955		| 					|
| parodius	|  	| Parodius DA! (World, set 1)				| 		| 1990	| Konami	| GX955		| 					|
| parodiuse	|  	| Parodius DA! (World, set 2)				| parodius	| 1990	| Konami	| GX955		| 					|
| prtytime	|  	| Party Time: Gonta the Diver II / Ganbare! Gonta!! 2 (W| 		| 1995	| Mitchell	| Simple 156	| 					|
| ppchamp	|  	| Pasha Pasha Champ Mini Game Festival			| gotcha	| 1997	| Dongsung	| Miscellaneous	| 					|
| pass		|  	| Pass							| 		| 1992	| Oksan		| Miscellaneous	| 					|
| passshtb	| D	| Passing Shot (bootleg, 2 Players)			| passsht	| 1988	| Sega		| System 16B	| 					|
| passshtj	|  	| Passing Shot (Japan, 4 Players, FD1094 317-0070)	| passsht	| 1988	| Sega		| System 16B	| 					|
| passsht16a	|  	| Passing Shot (Japan, 4 Players, System 16A, FD1094 317| passsht	| 1988	| Sega		| System 16A	| 					|
| passsht	|  	| Passing Shot (World, 2 Players, FD1094 317-0080)	| 		| 1988	| Sega		| System 16B	| 					|
| passshta	|  	| Passing Shot (World, 4 Players, FD1094 317-0074)	| passsht	| 1988	| Sega		| System 16B	| 					|
| pengob	|  	| Pengo (bootleg)					| pengo		| 1982	| Bootleg	| Pac-man	| 					|
| pengo		|  	| Pengo (set 1 rev c)					| 		| 1982	| Sega		| Pac-man	| 					|
| pengo2u	|  	| Pengo (set 2 not encrypted)				| pengo		| 1982	| Sega		| Pac-man	| 					|
| pengo2	|  	| Pengo (set 2)						| pengo		| 1982	| Sega		| Pac-man	| 					|
| pengo3u	|  	| Pengo (set 3 not encrypted)				| pengo		| 1982	| Sega		| Pac-man	| 					|
| pengo4	|  	| Pengo (set 4)						| pengo		| 1982	| Sega		| Pac-man	| 					|
| penbros	|  	| Penguin Brothers (Japan)				| 		| 2000	| Subsino	| Newer Seta	| 					|
| pkunwarj	|  	| Penguin-Kun Wars (Japan)				| pkunwar	| 1985	| UPL		| Miscellaneous	| 					|
| pkunwar	|  	| Penguin-Kun Wars (US)					| 		| 1985	| UPL		| Miscellaneous	| 					|
| penta		|  	| Penta							| pengo		| 1982	| Bootleg	| Pac-man	| 					|
| psoldier	|  	| Perfect Soldiers (Japan)				| ssoldier	| 1993	| Irem		| M92		| Imperfect sound and graphics		|
| pestplce	|  	| Pest Place						| mario		| 1983	| bootleg	| Miscellaneous	| 					|
| ppan		|  	| Peter Pan (bootleg of Hook)				| hook		| 1992	| bootleg	| M92		| Imperfect graphics			|
| pgm		|   NW	| PGM (Polygame Master) System BIOS			| 		| 1997	| IGS		| PolyGameMaster| BIOS only				|
| phoenxp2	|  	| Phoenix Part 2					| phoenix	| 1981	| bootleg	| Galaxian	| 					|
| photoy2k104	|  	| Photo Y2K / Real and Fake (V104)			| photoy2k	| 1999	| IGS		| PolyGameMaster| 					|
| photoy2k	|  	| Photo Y2K / Real and Fake (V105)			| 		| 1999	| IGS		| PolyGameMaster| 					|
| pgm3in1	| D NW	| Photo Y2K 2 (3-in-1)					| 		| 2001	| IGS		| PolyGameMaster| Incomplete dump			|
| py2k2		| D NW	| Photo Y2K 2						| 		| 2001	| IGS		| PolyGameMaster| Incomplete dump			|
| pipibibsp	|  	| Pipi & Bibis / Whoopee!! (prototype)			| pipibibs	| 1991	| Toaplan	| Toaplan GP9001| 					|
| whoopee	|  	| Pipi & Bibis / Whoopee!! (Teki Paki hardware)		| pipibibs	| 1991	| Toaplan	| Toaplan GP9001| No sound (sound MCU not dumped)	|
| pipibibs	|  	| Pipi & Bibis / Whoopee!! (Z80 sound cpu, set 1)	| 		| 1991	| Toaplan	| Toaplan GP9001| 					|
| pipibibsa	|  	| Pipi & Bibis / Whoopee!! (Z80 sound cpu, set 2)	| pipibibs	| 1991	| Toaplan	| Toaplan GP9001| 					|
| piranha	|  	| Piranha						| puckman	| 1981	| GL (US Billiar| Pac-man	| 					|
| piranhah	|  	| Piranha (hack)					| puckman	| 1981	| hack		| Pac-man	| 					|
| piranhao	|  	| Piranha (older)					| puckman	| 1981	| GL (US Billiar| Pac-man	| 					|
| higemaru	|  	| Pirate Ship Higemaru					| 		| 1984	| Capcom	| Miscellaneous	| 					|
| pirates	|  	| Pirates						| 		| 1994	| NIX		| Miscellaneous	| 					|
| pisces	|  	| Pisces						| 		| 19??	| Subelectro	| Galaxian	| 					|
| piscesb	|  	| Pisces (bootleg)					| pisces	| 19??	| bootleg	| Galaxian	| 					|
| pitfall2	|  	| Pitfall II (315-5093)					| 		| 1985	| Sega		| System 1	| 					|
| pitfall2a	|  	| Pitfall II (315-5093, Flicky Conversion)		| pitfall2	| 1985	| Sega		| System 1	| 					|
| pitfall2u	|  	| Pitfall II (not encrypted)				| pitfall2	| 1985	| Sega		| System 1	| 					|
| plumppop	|  	| Plump Pop (Japan)					| 		| 1987	| Taito Corporat| Miscellaneous	| 					|
| pktgaldx	|  	| Pocket Gal Deluxe (Euro v3.00)			| 		| 1992	| Data East Corp| DECO IC16	| 					|
| pktgaldxb	| D NW	| Pocket Gal Deluxe (Euro v3.00, bootleg)		| pktgaldx	| 1992	| bootleg	| DECO IC16	| 					|
| pktgaldxj	|  	| Pocket Gal Deluxe (Japan v3.00)			| pktgaldx	| 1993	| Nihon System	| DECO IC16	| 					|
| pkladies	|  	| Poker Ladies						| 		| 1989	| Mitchell	| Miscellaneous	| 					|
| pkladiesla	|  	| Poker Ladies (Leprechaun ver. 401)			| pkladies	| 1989	| Leprechaun	| Miscellaneous	| 					|
| pkladiesl	|  	| Poker Ladies (Leprechaun ver. 510)			| pkladies	| 1989	| Leprechaun	| Miscellaneous	| 					|
| pompingw	|  	| Pomping World (Japan)					| pang		| 1989	| Mitchell	| Miscellaneous	| 					|
| ponpoko	|  	| Ponpoko						| 		| 1982	| Sigma Enterpri| Pac-man	| 					|
| ponpokov	|  	| Ponpoko (Venture Line)				| ponpoko	| 1982	| Sigma Enterpri| Pac-man	| 					|
| pootan	|  	| Pootan						| pooyan	| 1982	| bootleg	| Miscellaneous	| 					|
| pooyan	|  	| Pooyan						| 		| 1982	| Konami	| Miscellaneous	| 					|
| pooyans	|  	| Pooyan (Stern)					| pooyan	| 1982	| [Konami] (Ster| Miscellaneous	| 					|
| popspops	|  	| Pop's Pop's						| 		| 1999	| Afega		| NMK16		| 					|
| popeyeman	|  	| Popeye-Man						| puckman	| 1981	| hack		| Pac-man	| 					|
| porky		|  	| Porky							| 		| 1985	| Shinkai Inc. (| Pac-man	| 					|
| porter	|  	| Port Man (bootleg on Moon Cresta hardware)		| dockman	| 19??	| Nova Games Ltd| Galaxian	| 					|
| poundforj	| D NW	| Pound for Pound (Japan)				| poundfor	| 1990	| Irem		| M85		| 					|
| poundforu	| D NW	| Pound for Pound (US)					| poundfor	| 1990	| Irem America	| M85		| 					|
| poundfor	| D NW	| Pound for Pound (World)				| 		| 1990	| Irem		| M85		| 					|
| pdriftj	|  	| Power Drift (Japan)					| pdrift	| 1988	| Sega		| Y-Board	| 					|
| pdrifta	|  	| Power Drift (World)					| pdrift	| 1988	| Sega		| Y-Board	| 					|
| pdrifte	|  	| Power Drift (World, Earlier)				| pdrift	| 1988	| Sega		| Y-Board	| 					|
| pdrift	|  	| Power Drift (World, Rev A)				| 		| 1988	| Sega		| Y-Board	| 					|
